rosbagTimestamp,data
1556709922820714908,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709922920928047,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923021539316,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923121063676,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923220551556,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923320707457,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923420749605,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923521012279,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923620985765,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923720734551,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923820595232,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709923920717448,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924020543395,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924121131225,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924220632733,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924320670493,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924420543237,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924520565303,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924621562335,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924720916527,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924820550449,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709924920907046,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925020859935,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925120866320,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925220556202,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925321004971,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925420431156,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925520961036,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925620766371,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925720792074,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925820359606,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709925922225829,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926020971321,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926120638585,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926220956658,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926320446602,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926421527077,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926522402363,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926620585860,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926720707922,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926820005900,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709926920674674,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927020676817,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927120755978,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927220710408,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927320606256,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927420554441,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927520641474,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927621604582,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927720837984,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927820592312,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709927920694999,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928020821160,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928120962051,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928220741436,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928322369983,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928420968519,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928520425468,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928620617914,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928721657554,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928823062271,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709928921204317,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929020755998,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929120885807,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929220948475,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929320719158,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929421028124,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929521773118,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929620674960,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929720635946,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929820754834,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709929920961531,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930020889845,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930120909866,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930221702786,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930320910921,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930421052603,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930520713842,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930622295564,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930720747191,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930820914037,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709930920991647,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709931020129930,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709931120773016,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709931220782446,"""[-84.4900175836646, -2.8224248115195337e-11, -90.87001890367033]"""
1556709931320494817,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709931420670421,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709931520739193,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709931621360058,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709931721613983,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709931820979385,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709931921139981,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932020631386,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932120081178,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932221753256,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932321553650,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932421311227,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932520491281,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932622429109,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932720422312,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932820437923,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709932920532778,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933020367666,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933120378229,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933220387460,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933321196767,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933420374116,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933520379957,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933620907993,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933720917548,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933820463815,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709933920343424,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934021594759,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934121254932,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934221439554,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934320752785,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934421041764,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934521049042,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934621033716,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934720843460,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934820682012,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709934921178635,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935020403884,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935120802692,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935221626711,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935320356257,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935420998540,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935520561554,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935620530058,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935721886046,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935821175809,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709935922353176,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936020822156,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936120867773,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936220847771,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936321886359,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936420446758,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936520591893,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936621270839,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936721522465,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936820255918,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709936920530204,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937020633113,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937120875615,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937220634343,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937321480709,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937421010459,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937521026229,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937621018234,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937720922257,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937820665032,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709937921002705,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938021119442,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938120478158,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938220670500,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938321811749,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938420761481,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938521993954,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938620912606,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938721224573,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938821266217,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709938922125607,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939020744906,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939120358397,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939221510795,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939320820642,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939420449248,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939521330019,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939620934932,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939721158857,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939820779140,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709939920717770,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940021505829,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940121074291,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940223148079,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940321416053,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940420651493,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940522230823,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940621859382,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940720881374,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940820595336,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709940921034839,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941021510383,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941121172440,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941221622907,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941321844711,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941421976506,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941522267312,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941620174917,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941720556849,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941821360051,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709941920748725,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942021740560,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942120503518,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942221192789,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942320452366,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942420475611,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942520672040,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942620704339,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942721361150,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942820311375,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709942920703077,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943021146242,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943121927639,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943222484317,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943320802179,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943420752028,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943522101386,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943620151106,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943720774328,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943821273495,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709943920499794,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944021437538,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944121583332,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944220741229,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944321067328,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944421213623,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944520817807,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944620663647,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944721004069,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944821886234,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709944920907283,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709945020975066,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709945121034696,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709945221491789,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
1556709945321970503,"""[-84.4900175836646, -2.820834533847954e-11, -90.58001884366887]"""
