rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
1556709917196406634,,246015,,1556709132,395313531,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917244698214,,246016,,1556709132,443520794,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917293426719,,246017,,1556709132,492552800,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917344261570,,246018,,1556709132,543063071,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917394268160,,246019,,1556709132,592361809,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917450250738,,246020,,1556709132,648879984,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917494021257,,246021,,1556709132,693293003,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917549862984,,246022,,1556709132,748151224,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917596794508,,246023,,1556709132,795025251,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917644024706,,246024,,1556709132,842973548,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917695019393,,246025,,1556709132,894074896,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917745202208,,246026,,1556709132,943498450,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917791200081,,246027,,1556709132,992959697,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917845576991,,246028,,1556709133,43742166,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917894984292,,246029,,1556709133,93145321,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917946602340,,246030,,1556709133,144752705,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709917998422767,,246031,,1556709133,196752134,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918043746029,,246032,,1556709133,242498799,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918094259029,,246033,,1556709133,292579087,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918143341282,,246034,,1556709133,342554166,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918196618532,,246035,,1556709133,398357325,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918244591190,,246036,,1556709133,446323021,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918294086564,,246037,,1556709133,493212144,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918344835695,,246038,,1556709133,543171574,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918394941808,,246039,,1556709133,593362130,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918448152916,,246040,,1556709133,647280336,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918499996545,,246041,,1556709133,698814935,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918542121461,,246042,,1556709133,743907744,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918595332098,,246043,,1556709133,794017110,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918655081891,,246044,,1556709133,853221305,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918695428606,,246045,,1556709133,894166746,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918746968675,,246046,,1556709133,945352182,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918791685269,,246047,,1556709133,993638936,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918847049183,,246048,,1556709134,44588175,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918899841672,,246049,,1556709134,97748389,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918944487951,,246050,,1556709134,143552579,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709918997096220,,246051,,1556709134,195259421,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919046990026,,246052,,1556709134,244927305,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919095188920,,246053,,1556709134,294049303,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919144681729,,246054,,1556709134,343029649,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919196229187,,246055,,1556709134,395136829,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919244979925,,246056,,1556709134,442905174,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919295485131,,246057,,1556709134,494438681,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919352530862,,246058,,1556709134,550864232,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919394246479,,246059,,1556709134,592872282,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919449589171,,246060,,1556709134,647907599,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919495523467,,246061,,1556709134,694457015,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919547142637,,246062,,1556709134,745475213,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919594282881,,246063,,1556709134,792865206,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919644843667,,246064,,1556709134,844001107,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919696480473,,246065,,1556709134,894585599,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919746206345,,246066,,1556709134,945186379,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919795318438,,246067,,1556709134,994051954,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919846517243,,246068,,1556709135,45482569,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919894623995,,246069,,1556709135,92983261,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919944215616,,246070,,1556709135,143111013,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709919995490241,,246071,,1556709135,197220858,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709920046080263,,246072,,1556709135,244395862,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709920094571492,,246073,,1556709135,292875242,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709920143997110,,246074,,1556709135,343059534,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709920203294177,,246075,,1556709135,403335338,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556709920244491058,,246076,,1556709135,442718310,'',"[head_1_joint, head_2_joint]","[-0.015184364474999996, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
