rosbagTimestamp,data
1556710316920520198,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317021279768,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317120789803,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317220983483,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317322154775,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317421978965,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317521014909,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317620828524,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317720506703,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317820634727,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710317920836389,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318020911122,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318120135624,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318222663193,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318321814687,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318420173521,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318520440361,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318621778276,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318721325387,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318820346129,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710318920518317,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319020538354,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319119967246,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319222768332,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319321911643,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319420569600,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319520424633,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319620641738,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319720480872,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319820640137,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710319921194025,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320020465876,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320119992079,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320223762056,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320320712141,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320420427006,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320520489179,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320620827835,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320720485972,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320820502553,"""[-84.78001764366601, -2.6694400995135733e-11, -90.58001884367017]"""
1556710320921568349,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321019896167,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321120108568,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321220680883,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321320404199,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321420576636,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321520874405,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321622067500,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321721147431,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321820947206,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710321920391197,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322021351651,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322120609327,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322221008137,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322321253737,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322422078868,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322522378042,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322620447908,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322720597346,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322821137991,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710322921974249,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323020805048,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323121024755,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323220716971,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323320660797,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323420598922,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323520800709,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323620980365,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323720718895,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323821062727,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710323919927974,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324019822193,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324119936706,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324221350653,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324321323757,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324420272942,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324520916789,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324621035141,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324722212708,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324820639957,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710324922025419,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325021130619,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325119980611,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325219853622,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325320426765,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325420473941,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325520522793,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325620144007,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325720064401,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325821258969,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710325920664186,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710326021078066,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710326120814203,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710326219966972,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710326320961817,"""[-85.07001770366746, -2.515501220904664e-11, -90.58001884367148]"""
1556710326421933938,"""[-85.36001776366888, -2.3621984533643878e-11, -90.58001884367276]"""
1556710326520761032,"""[-85.65001782367031, -2.2079415192211627e-11, -90.58001884367407]"""
1556710326620838805,"""[-86.23001794367313, -1.9029262618121894e-11, -90.58001884367668]"""
1556710326721960750,"""[-86.52001800367458, -1.754394327286652e-11, -90.580018843678]"""
1556710326820991874,"""[-86.810018063676, -1.6045901706238504e-11, -90.58001884367937]"""
1556710326921422655,"""[-87.1000181236774, -1.454786013961049e-11, -90.5800188436807]"""
1556710327021178680,"""[-87.39001818367888, -1.3052999128325631e-11, -90.58001884368207]"""
1556710327122149811,"""[-87.6800182436803, -1.1586763115129209e-11, -90.58001884368342]"""
1556710327220682949,"""[-87.6800182436803, -1.1586763115129209e-11, -90.58001884368342]"""
1556710327320542265,"""[-87.97001830368174, -1.0130068767962263e-11, -90.5800188436848]"""
1556710327420574266,"""[-87.97001830368174, -1.0130068767962263e-11, -90.5800188436848]"""
1556710327521277948,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710327620281040,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710327721508671,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710327820432898,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710327920874405,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328022324289,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328121355097,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328220021459,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328320994297,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328421634106,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328521435651,"""[-87.97001830368174, -1.0130068767962263e-11, -90.5800188436848]"""
1556710328621266057,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328720485169,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328821067092,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710328919921111,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329020334433,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329120873136,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329221639935,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329324080666,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329420452375,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329520363622,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329620090497,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329721323242,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329820543218,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710329920875185,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330020854812,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330121535172,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330221427968,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330321115403,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330421752015,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330522643157,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330619943953,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330723282775,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330820346477,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710330920975240,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331020914892,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331120660426,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331220317983,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331322299847,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331420850388,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331521067545,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331621296513,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331720930640,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331820958840,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710331922081661,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332020607525,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332120374553,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332221109224,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332320885441,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332425219713,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332519992804,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332627537442,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332720535889,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332820913902,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710332920357723,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710333020708170,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710333120945954,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710333220679745,"""[-87.97001830368174, -1.0130068767962263e-11, -90.5800188436848]"""
1556710333320284015,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710333421485513,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
1556710333520921973,"""[-88.26001836368313, -8.63838831202057e-12, -90.58001884368615]"""
