rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
1556710305990749478,,253791,,1556709521,196137008,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306036760257,,253792,,1556709521,243111397,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306088139301,,253793,,1556709521,293173752,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306138066603,,253794,,1556709521,343238247,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306194619525,,253795,,1556709521,398754445,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306237341571,,253796,,1556709521,443309781,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306287646308,,253797,,1556709521,493283410,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306337349601,,253798,,1556709521,542874209,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306395238999,,253799,,1556709521,599463001,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306437844789,,253800,,1556709521,642685023,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306487836408,,253801,,1556709521,693088661,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306539427065,,253802,,1556709521,743700463,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306588542181,,253803,,1556709521,794064412,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306637630632,,253804,,1556709521,842483436,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306690392953,,253805,,1556709521,894124549,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306738603269,,253806,,1556709521,942241509,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306790122079,,253807,,1556709521,993701618,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306839007196,,253808,,1556709522,43016093,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306887854771,,253809,,1556709522,92961452,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306937095847,,253810,,1556709522,143123968,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710306990218462,,253811,,1556709522,195028763,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307036749116,,253812,,1556709522,242761470,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307089108765,,253813,,1556709522,294861728,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307144597317,,253814,,1556709522,350768852,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307192090177,,253815,,1556709522,396536554,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307239241880,,253816,,1556709522,443755856,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307286789010,,253817,,1556709522,492444456,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307336294116,,253818,,1556709522,542766410,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307389494458,,253819,,1556709522,594236574,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307438267817,,253820,,1556709522,643378095,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307488462733,,253821,,1556709522,694179366,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307537509610,,253822,,1556709522,743122089,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307588511958,,253823,,1556709522,794331843,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307639166834,,253824,,1556709522,844634725,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307688817594,,253825,,1556709522,893136045,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307737396495,,253826,,1556709522,943357678,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307787903774,,253827,,1556709522,993789625,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307838304143,,253828,,1556709523,42882928,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307887453786,,253829,,1556709523,94107943,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307938215874,,253830,,1556709523,142632539,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710307990127714,,253831,,1556709523,195649147,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308036311853,,253832,,1556709523,242547963,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308087873987,,253833,,1556709523,292618046,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308144904080,,253834,,1556709523,350020022,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308193513242,,253835,,1556709523,398485386,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308238994881,,253836,,1556709523,445033827,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308287877915,,253837,,1556709523,494623655,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308339690934,,253838,,1556709523,543563467,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308390183637,,253839,,1556709523,595397169,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308443354870,,253840,,1556709523,648299737,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308487996421,,253841,,1556709523,693442325,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308539655142,,253842,,1556709523,744735072,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308587808514,,253843,,1556709523,792911225,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308638257199,,253844,,1556709523,844276216,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308688392343,,253845,,1556709523,894035957,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308739720730,,253846,,1556709523,944283029,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308787090400,,253847,,1556709523,992601673,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308837930391,,253848,,1556709524,42584712,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308887473996,,253849,,1556709524,92908835,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308938038106,,253850,,1556709524,143118852,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710308989540969,,253851,,1556709524,195227845,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710309035833726,,253852,,1556709524,242180508,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710309088178707,,253853,,1556709524,293707887,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710309143668208,,253854,,1556709524,348781461,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710309190306071,,253855,,1556709524,394948982,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710309239423806,,253856,,1556709524,444150056,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710309287363894,,253857,,1556709524,492913646,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
1556710309339086425,,253858,,1556709524,542807469,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, 0.09616764167499997]","[0.0, 0.0]","[0.0, 0.0]"
