rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
1556703230972750353,,112287,,1556702445,993768903,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231022137822,,112288,,1556702446,43943232,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231071629054,,112289,,1556702446,93888888,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231124087604,,112290,,1556702446,142936762,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231175819269,,112291,,1556702446,197668576,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231224832282,,112292,,1556702446,246081214,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231273022260,,112293,,1556702446,294383330,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231321525552,,112294,,1556702446,342684757,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231376026966,,112295,,1556702446,396903622,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231423776192,,112296,,1556702446,443393346,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231472411845,,112297,,1556702446,495024371,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231527355800,,112298,,1556702446,545462861,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231573297878,,112299,,1556702446,593454310,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231622525160,,112300,,1556702446,643023000,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231674327683,,112301,,1556702446,693062897,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231724502904,,112302,,1556702446,744096747,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231772063603,,112303,,1556702446,793475264,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
1556703231822510617,,112304,,1556702446,843283470,'',"[head_1_joint, head_2_joint]","[-0.010122909649999998, -0.015184364474999996]","[0.0, 0.0]","[0.0, 0.0]"
